Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalBathrooms,TotalSF,HouseAge,RemodAge,PricePerSF
1285,50,3,50.0,9638,1,2,3,3,0,4,0,18,1,2,0,0,6,7,1919,1990,1,0,13,15,3,0.0,3,4,2,3,3,3,5,0,5,0,804,804,1,0,1,4,1699,748,0,2447,0,0,2,0,4,1,2,10,3,1,2,5,1969.0,2,1,336,4,4,2,272,0,42,0,116,0,3,4,4,0,3,2010,8,4,169000,2,3251,91,20,51.984004921562594
1286,50,4,50.0,6000,1,2,3,3,0,4,0,3,2,2,0,0,6,6,1939,1950,1,0,8,8,3,0.0,3,1,1,3,3,3,5,0,5,0,780,780,1,0,1,1,825,587,0,1412,0,0,1,0,4,1,3,6,6,1,2,5,1939.0,2,1,280,4,4,2,45,0,0,0,0,0,3,4,4,0,5,2009,8,4,132500,1,2192,70,59,60.447080291970806
1287,20,3,69.0,9790,1,2,3,3,0,4,0,14,1,2,0,2,6,5,1963,1963,3,0,6,6,1,451.0,3,4,1,3,3,3,0,569,4,81,678,1328,1,4,1,4,1328,0,0,1328,1,0,1,1,3,1,3,6,6,2,2,1,1963.0,2,2,528,4,4,2,0,26,0,0,0,0,3,4,4,0,6,2010,8,4,143000,3,2656,47,47,53.84036144578313
1288,20,3,69.0,36500,1,2,0,2,0,4,1,4,2,2,0,2,5,5,1964,1964,1,0,13,14,0,621.0,3,2,1,3,3,0,4,812,5,0,812,1624,1,1,1,4,1582,0,0,1582,0,1,2,0,4,1,3,7,6,0,5,1,1964.0,2,2,390,4,4,0,168,198,0,0,0,0,3,4,4,0,6,2006,8,4,190000,3,3206,42,42,59.26388022457891
1289,120,3,40.0,5664,1,2,0,3,0,4,0,22,2,2,4,2,8,5,2000,2000,1,0,5,5,3,0.0,2,4,2,2,3,3,2,1158,5,0,343,1501,1,0,1,4,1659,0,0,1659,1,0,2,0,2,1,0,5,6,1,0,1,2000.0,0,2,499,4,4,2,212,59,0,0,0,0,3,4,4,0,10,2009,8,4,278000,3,3160,9,9,87.9746835443038
1290,60,3,86.0,11065,1,2,0,3,0,4,0,16,2,2,0,5,8,5,2006,2006,1,0,12,13,2,788.0,2,4,2,2,3,2,5,0,5,0,1085,1085,1,0,1,4,1120,850,0,1970,0,0,2,1,3,1,0,8,6,1,2,3,2006.0,0,3,753,4,4,2,177,74,0,0,0,0,3,4,4,0,10,2006,6,5,281000,3,3055,0,0,91.98036006546644
1291,80,3,69.0,14112,1,2,0,3,0,0,0,12,2,2,0,7,5,7,1964,1964,3,0,13,6,1,86.0,3,4,2,3,3,0,2,1014,5,0,138,1152,1,4,1,4,1152,0,0,1152,1,0,1,0,3,1,3,6,6,1,2,1,1964.0,1,2,484,4,4,2,227,0,0,0,0,0,3,4,4,0,4,2010,8,4,180500,2,2304,46,46,78.34201388888889
1292,160,4,21.0,1680,1,2,3,3,0,4,0,2,2,2,3,5,5,7,1972,1972,1,0,5,5,1,268.0,3,4,1,3,3,3,0,231,5,0,399,630,1,4,1,4,630,672,0,1302,0,0,2,1,3,1,3,6,6,0,5,5,1972.0,2,1,264,4,4,2,185,0,0,0,0,0,3,4,4,0,2,2009,8,4,119500,3,1932,37,37,61.85300207039337
1293,70,4,60.0,6600,1,2,3,3,0,0,0,17,2,2,0,5,5,4,1892,1965,1,0,13,14,3,0.0,3,4,4,3,3,3,5,0,5,0,994,994,1,4,0,4,1378,994,0,2372,0,0,2,0,4,2,3,11,3,0,5,1,1985.0,1,1,432,4,4,2,0,287,0,0,0,0,3,4,4,0,12,2009,8,4,107500,2,3366,117,44,31.937017231134877
1294,60,3,78.0,10140,1,2,3,3,0,4,0,14,2,2,0,5,7,5,1976,1976,1,0,6,6,3,0.0,3,4,2,2,3,3,2,194,5,0,638,832,1,4,1,4,832,832,0,1664,0,0,2,1,4,1,3,8,6,1,4,1,1976.0,1,2,528,4,4,2,0,28,0,0,259,0,3,1,4,0,3,2006,8,4,162900,3,2496,30,30,65.26442307692308
1295,20,3,60.0,8172,1,2,3,3,0,4,0,7,2,2,0,2,5,7,1955,1990,3,0,14,10,3,0.0,3,4,1,3,3,3,4,167,5,0,697,864,1,4,1,4,864,0,0,864,1,0,1,0,2,1,3,5,6,0,5,5,1957.0,2,2,572,4,4,0,0,0,0,0,0,0,3,4,4,0,4,2006,8,4,115000,2,1728,51,16,66.55092592592592
1296,20,3,70.0,8400,1,2,3,3,0,4,0,12,1,2,0,2,5,5,1968,1968,3,0,6,6,1,168.0,3,4,1,3,3,0,1,1016,5,0,36,1052,1,2,1,4,1052,0,0,1052,1,0,1,1,3,1,3,5,6,0,5,1,1968.0,1,1,288,4,4,2,356,0,0,0,0,0,3,1,4,0,11,2006,8,4,138500,3,2104,38,38,65.82699619771863
1297,20,3,80.0,8700,1,2,3,3,0,4,0,12,2,2,0,2,5,6,1963,1963,3,0,8,8,1,148.0,3,2,1,3,3,2,0,776,5,0,344,1120,1,2,1,4,1128,0,0,1128,1,0,2,0,3,1,3,6,6,0,5,1,1963.0,1,2,525,4,4,2,192,20,123,0,0,0,3,2,4,0,12,2008,8,4,155000,3,2248,45,45,68.95017793594306
1298,180,4,35.0,3675,1,2,3,3,0,4,0,7,2,2,4,6,6,5,2005,2006,1,0,12,13,1,82.0,3,4,2,2,3,1,2,547,5,0,0,547,1,2,1,4,1072,0,0,1072,1,0,2,0,2,1,3,5,6,0,5,2,2005.0,0,2,525,4,4,2,0,44,0,0,0,0,3,4,4,0,6,2006,6,5,140000,3,1619,1,0,86.47313156269303
1300,20,3,75.0,7500,1,2,3,3,0,4,0,12,2,2,0,2,5,7,1959,1994,3,0,3,3,3,0.0,3,4,1,3,3,3,3,340,4,906,0,1246,1,0,1,4,1246,0,0,1246,1,0,1,1,3,1,2,6,6,0,5,1,1959.0,1,1,305,4,4,2,218,0,0,0,0,0,3,0,4,0,5,2010,8,4,154000,3,2492,51,16,61.79775280898876
1301,60,3,69.0,10762,1,2,0,3,0,1,0,8,2,2,0,5,7,5,1999,1999,1,0,12,13,3,344.0,2,4,2,2,3,3,2,694,5,0,284,978,1,0,1,4,1005,978,0,1983,0,0,2,1,3,1,2,9,6,1,4,1,1999.0,0,2,490,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2009,8,4,225000,3,2961,10,10,75.98784194528875
1302,70,3,69.0,7500,1,2,0,0,0,4,0,6,2,2,0,5,6,7,1942,1950,1,0,13,14,3,0.0,3,4,1,3,3,3,1,547,5,0,224,771,1,1,1,4,753,741,0,1494,0,0,1,0,3,1,2,7,6,2,2,1,1942.0,2,1,213,4,4,1,0,0,0,0,224,0,3,4,4,0,11,2009,8,4,177500,1,2265,67,59,78.36644591611478
1303,60,3,92.0,10120,1,2,3,3,0,4,0,15,2,2,0,5,8,5,1994,1994,3,0,12,13,1,391.0,2,4,2,2,3,3,2,740,5,0,425,1165,1,0,1,4,1203,1323,0,2526,1,0,2,1,4,1,2,8,6,1,4,1,1994.0,1,3,844,4,4,2,309,78,0,0,0,0,3,4,4,0,12,2006,8,4,290000,4,3691,12,12,78.56949336223246
1304,20,3,73.0,8688,1,2,3,3,0,4,0,21,2,2,0,2,7,5,2005,2005,1,0,12,13,1,228.0,2,4,2,2,3,0,5,0,5,0,1616,1616,1,0,1,4,1616,0,0,1616,0,0,2,0,3,1,2,7,6,0,5,1,2005.0,1,3,834,4,4,2,208,59,0,0,0,0,3,4,4,0,4,2006,8,4,232000,2,3232,1,1,71.78217821782178
1305,160,4,32.0,3363,1,2,3,3,0,4,0,7,2,2,4,5,7,5,2004,2004,1,0,12,13,2,117.0,2,4,2,2,3,3,5,0,5,0,976,976,1,0,1,4,976,732,0,1708,0,0,2,0,3,1,2,7,0,0,5,5,2004.0,2,2,380,4,4,2,0,40,0,0,0,0,3,4,4,0,4,2006,8,4,130000,2,2684,2,2,48.435171385991055
1306,20,3,108.0,13173,1,2,0,3,0,0,0,16,2,2,0,2,9,5,2006,2007,3,0,12,13,2,300.0,2,4,2,0,3,3,2,1572,5,0,80,1652,1,0,1,4,1652,0,0,1652,1,0,2,0,2,1,0,6,6,2,0,1,2006.0,0,2,840,4,4,2,404,102,0,0,0,0,3,4,4,0,11,2009,8,4,325000,3,3304,3,2,98.36561743341404
1307,120,3,48.0,6955,1,2,0,3,0,4,0,16,2,2,4,2,7,5,2005,2006,1,0,12,13,2,94.0,2,4,2,2,3,3,5,0,5,0,1368,1368,1,0,1,4,1368,0,0,1368,0,0,2,0,2,1,2,6,6,1,2,1,2005.0,1,2,474,4,4,2,132,35,0,0,0,0,3,4,4,0,9,2006,6,5,202500,2,2736,1,0,74.01315789473684
1308,20,3,60.0,8072,1,2,3,3,0,4,0,5,2,2,0,2,5,5,1994,1995,1,0,12,13,3,0.0,3,2,2,2,1,3,0,746,5,0,244,990,1,0,1,4,990,0,0,990,1,0,1,0,3,1,3,5,6,0,5,5,2000.0,2,2,480,4,4,2,0,64,0,0,0,0,3,4,4,0,5,2009,8,4,138000,2,1980,15,14,69.6969696969697
1309,20,4,100.0,12000,1,2,3,3,0,4,0,17,2,2,0,2,5,7,1948,2005,1,0,8,8,3,0.0,3,4,1,3,3,3,2,144,0,608,172,924,1,0,1,4,1122,0,0,1122,1,0,1,0,2,1,2,6,6,0,5,1,1948.0,2,2,528,4,4,2,0,36,0,0,0,0,3,1,4,0,5,2008,8,4,147000,2,2046,60,3,71.8475073313783
1310,20,3,69.0,7153,1,2,3,3,0,4,0,20,2,2,0,2,6,5,1991,1991,1,0,6,6,1,88.0,3,4,1,2,3,3,2,1200,5,0,78,1278,1,2,1,4,1294,0,0,1294,1,0,2,0,3,1,2,6,6,0,5,1,1991.0,1,2,496,4,4,2,112,51,0,0,0,0,3,1,4,0,6,2008,8,4,179200,3,2572,17,17,69.67340590979782
1311,20,3,100.0,17500,1,2,3,3,0,4,0,6,3,2,0,2,7,8,1959,2002,1,0,3,6,3,0.0,2,2,2,2,3,0,2,1406,5,0,496,1902,1,4,1,4,1902,0,0,1902,1,0,2,0,3,1,0,7,6,2,4,1,1959.0,0,2,567,4,4,2,0,207,162,0,0,0,3,4,4,0,5,2010,8,4,335000,3,3804,51,8,88.0651945320715
1312,20,3,68.0,8814,1,2,3,3,0,4,0,5,2,2,0,2,7,5,2005,2007,1,0,12,13,1,80.0,2,4,2,2,3,3,2,925,5,0,349,1274,1,0,1,4,1274,0,0,1274,1,0,2,0,3,1,2,6,6,0,5,1,2005.0,1,2,508,4,4,2,264,98,0,0,0,0,3,4,4,0,1,2007,6,5,203000,3,2548,2,0,79.67032967032966
1313,60,3,69.0,9572,1,2,0,3,0,4,0,15,2,2,0,5,8,5,1990,1990,1,0,13,14,1,336.0,2,4,2,0,3,3,2,482,5,0,971,1453,1,0,1,4,1453,1357,0,2810,0,0,2,1,4,1,2,9,6,1,0,1,1990.0,1,2,750,2,2,2,500,0,0,0,0,0,3,4,4,0,6,2007,8,4,302000,3,4263,17,17,70.84212995543045
1314,60,3,108.0,14774,1,2,0,3,0,0,0,15,2,2,0,5,9,5,1999,1999,1,0,12,13,1,165.0,2,4,2,2,3,3,5,0,5,0,1393,1393,1,0,1,4,1422,1177,0,2599,0,0,2,1,4,1,2,10,6,1,4,3,1999.0,0,3,779,4,4,2,668,30,0,0,0,0,3,4,4,0,5,2010,8,4,333168,3,3992,11,11,83.45891783567134
1315,20,3,60.0,8190,1,2,3,3,0,4,0,7,2,2,0,2,4,6,1954,1954,3,0,13,14,3,0.0,3,4,1,3,3,3,4,732,5,0,216,948,1,0,1,4,948,0,0,948,1,0,1,0,3,1,3,5,6,1,4,5,1956.0,2,1,280,4,4,2,0,36,0,0,0,0,3,4,4,0,10,2007,8,4,119000,2,1896,53,53,62.76371308016878
1316,60,3,85.0,11075,1,2,3,3,0,4,0,12,2,2,0,5,6,5,1969,1969,1,0,6,6,3,0.0,3,4,1,1,3,2,0,500,3,276,176,952,1,4,1,4,1092,1020,0,2112,0,0,2,1,4,1,3,9,6,2,2,1,1969.0,2,2,576,4,4,2,280,0,0,0,0,0,3,4,4,0,6,2008,8,4,206900,3,3064,39,39,67.5261096605744
1317,20,3,61.0,10226,1,2,0,3,0,4,0,5,2,2,0,2,8,5,2008,2008,1,0,12,13,2,270.0,2,4,2,0,3,1,5,0,5,0,1622,1622,1,0,1,4,1630,0,0,1630,1,0,2,0,3,1,0,8,6,1,2,1,2008.0,1,3,860,4,4,2,172,42,0,0,0,0,3,4,4,0,1,2009,8,4,295493,3,3252,1,1,90.8650061500615
1318,120,1,47.0,4230,1,1,3,3,0,0,0,21,2,2,4,2,7,5,2006,2007,1,0,12,13,3,0.0,2,4,2,0,1,3,5,0,5,0,1352,1352,1,0,1,4,1352,0,0,1352,0,0,2,0,2,1,2,5,6,1,2,1,2006.0,1,2,466,4,4,2,0,241,0,0,0,0,3,4,4,0,4,2007,6,5,208900,2,2704,1,0,77.25591715976331
1319,20,3,69.0,14781,1,2,1,3,0,1,0,5,2,2,0,2,8,5,2001,2002,3,0,12,13,1,178.0,2,4,2,2,3,1,5,0,5,0,1753,1753,1,0,1,4,1787,0,0,1787,0,0,2,0,3,1,2,7,6,1,4,1,2001.0,1,3,748,4,4,2,198,150,0,0,0,0,3,4,4,0,8,2006,8,4,275000,2,3540,5,4,77.68361581920904
1320,20,3,75.0,10215,1,2,3,0,0,4,0,7,2,2,0,2,4,5,1954,1954,3,0,13,14,1,132.0,3,4,2,3,3,3,0,492,5,0,372,864,1,0,1,4,948,0,0,948,0,0,1,0,3,1,3,5,6,0,5,1,1954.0,2,1,248,4,4,2,0,0,0,0,0,0,3,4,4,0,2,2007,8,4,111000,1,1812,53,53,61.258278145695364
1321,20,3,70.0,8400,1,2,3,3,0,4,0,12,2,2,0,2,6,3,1957,1957,3,0,3,3,3,0.0,3,4,1,3,3,3,0,189,4,661,628,1478,1,2,1,4,1478,0,0,1478,1,0,1,1,3,1,3,6,6,2,2,1,1957.0,1,2,442,4,4,2,114,0,0,0,216,0,3,4,4,0,6,2009,8,4,156500,3,2956,52,52,52.94316644113667
1322,20,3,69.0,6627,1,2,0,3,0,0,0,3,1,2,0,2,3,6,1949,1950,3,0,12,13,3,0.0,3,4,1,3,3,3,5,0,5,0,0,0,0,4,0,4,720,0,0,720,0,0,1,0,2,1,3,4,6,0,5,5,1955.0,2,1,287,4,1,2,0,0,0,0,0,0,3,4,4,0,7,2008,8,4,72500,1,720,59,58,100.69444444444444
1323,60,3,107.0,10186,1,2,0,3,0,4,0,15,2,2,0,5,7,5,1992,1992,1,0,6,6,3,0.0,2,4,2,2,3,3,2,674,5,0,76,750,1,0,1,4,1061,862,0,1923,1,0,2,1,3,1,2,8,6,1,4,1,1992.0,1,2,564,4,4,2,240,39,0,0,0,0,3,4,4,0,6,2010,8,4,190000,4,2673,18,18,71.0811821922933
1324,30,3,50.0,5330,1,2,3,1,0,4,0,3,2,2,0,2,4,7,1940,1950,3,0,12,13,3,0.0,1,4,1,3,3,3,3,280,5,0,140,420,1,2,1,4,708,0,0,708,0,0,1,0,2,1,1,5,6,0,5,1,1980.0,2,0,0,4,4,2,164,0,0,0,0,0,3,4,4,0,12,2009,8,4,82500,1,1128,69,59,73.13829787234043
1325,20,3,75.0,9986,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2006,2007,1,0,12,13,1,428.0,2,4,2,0,3,0,5,0,5,0,1795,1795,1,0,1,4,1795,0,0,1795,0,0,2,0,2,1,2,7,6,1,2,1,2007.0,1,3,895,4,4,2,0,49,0,0,0,0,3,4,4,0,2,2007,6,5,147000,2,3590,1,0,40.94707520891365
1326,30,4,40.0,3636,1,2,3,3,0,4,0,9,2,2,0,2,4,4,1922,1950,1,0,0,0,3,0.0,3,4,0,3,0,3,5,0,5,0,796,796,1,1,0,4,796,0,0,796,0,0,1,0,2,1,3,5,6,0,5,1,1980.0,2,0,0,4,4,0,0,0,100,0,0,0,3,2,4,0,1,2008,8,4,55000,1,1592,86,58,34.54773869346734
1327,30,2,70.0,4270,1,2,3,0,0,4,1,7,2,2,0,2,3,6,1931,2006,1,0,8,8,3,0.0,3,4,0,3,3,3,4,544,5,0,0,544,1,0,1,4,774,0,0,774,0,0,1,0,3,1,2,6,6,0,5,1,1980.0,2,0,0,4,4,2,0,0,286,0,0,0,3,4,4,0,5,2007,8,4,79000,1,1318,76,1,59.93930197268589
1328,20,3,60.0,6600,1,2,3,3,0,4,0,11,2,2,0,2,5,9,1982,2008,1,0,12,13,3,0.0,2,2,1,3,3,3,0,641,5,0,175,816,1,0,1,4,816,0,0,816,0,1,1,0,3,1,2,5,6,1,0,1,1982.0,2,1,264,4,4,2,0,0,0,0,0,0,3,2,4,0,10,2008,8,4,130500,2,1632,26,0,79.96323529411765
1329,50,4,60.0,10440,1,0,3,3,0,0,0,17,2,2,0,0,6,7,1920,1950,1,0,3,14,3,0.0,2,2,0,2,3,3,3,493,5,0,1017,1510,2,0,1,4,1584,1208,0,2792,0,0,2,0,5,1,3,8,4,2,4,5,1920.0,2,2,520,1,4,2,0,547,0,0,480,0,3,2,2,1150,6,2008,8,4,256000,2,4302,88,58,59.507205950720596
1330,60,3,63.0,9084,1,2,0,3,0,4,0,8,2,2,0,5,7,5,1998,1998,3,0,12,13,3,0.0,3,4,2,2,3,3,5,0,5,0,935,935,1,2,1,4,955,677,0,1632,0,0,2,1,3,1,3,8,6,1,4,1,1998.0,0,2,462,4,4,2,0,28,0,0,0,0,3,4,4,0,6,2006,8,4,176500,3,2567,8,8,68.7573042462018
1331,20,3,85.0,10000,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,3,0,12,13,2,410.0,2,4,2,2,1,0,5,0,5,0,1588,1588,1,0,1,4,1588,0,0,1588,0,0,2,0,3,1,2,7,6,1,2,1,2006.0,1,3,825,4,4,2,144,45,0,0,0,0,3,4,4,0,12,2007,8,4,227000,2,3176,1,1,71.4735516372796
1332,80,3,55.0,10780,1,2,0,3,0,4,0,5,2,2,0,7,5,5,1976,1976,1,0,8,8,3,0.0,3,4,1,3,3,0,0,483,5,0,428,911,1,2,1,4,954,0,0,954,0,0,1,0,3,1,3,6,6,0,5,5,1976.0,2,2,576,4,4,2,0,0,0,0,0,0,3,4,4,0,7,2006,8,4,132500,1,1865,30,30,71.0455764075067
1333,20,3,67.0,8877,1,2,3,3,0,4,1,7,2,2,0,2,4,6,1938,1958,1,0,8,8,3,0.0,3,4,1,3,3,2,0,690,5,0,126,816,1,0,1,4,816,0,0,816,1,0,1,0,2,1,3,3,6,1,2,5,1958.0,2,1,288,1,1,2,0,0,0,0,0,0,3,4,4,0,5,2009,8,4,100000,2,1632,71,51,61.27450980392157
1334,50,4,60.0,7200,1,2,3,3,0,0,0,9,2,2,0,0,5,6,1938,1995,1,0,13,14,3,0.0,3,4,1,3,3,3,5,0,5,0,803,803,1,0,1,4,803,557,0,1360,0,0,1,1,2,1,2,6,6,0,5,5,1951.0,2,1,297,4,4,2,0,65,190,0,0,0,3,2,4,0,7,2006,8,4,125500,2,2163,68,11,58.02126675913084
1335,160,4,24.0,2368,1,2,3,3,0,4,0,2,2,2,4,5,5,6,1970,1970,1,0,6,6,3,312.0,3,4,1,3,3,3,3,765,5,0,0,765,1,4,1,4,765,600,0,1365,0,0,1,1,3,1,3,7,2,0,5,1,1970.0,2,2,440,4,4,2,0,36,0,0,0,0,3,4,4,0,5,2009,8,4,125000,2,2130,39,39,58.68544600938967
1336,20,3,80.0,9650,1,2,3,3,0,4,0,14,2,2,0,2,6,5,1977,1977,1,0,9,10,1,360.0,3,4,1,2,3,3,0,686,5,0,664,1350,1,4,1,4,1334,0,0,1334,0,1,2,0,2,1,3,6,6,1,4,1,1977.0,1,2,630,4,4,2,0,16,0,0,0,0,3,4,4,0,4,2009,8,4,167900,3,2684,32,32,62.5558867362146
1337,90,3,87.0,9246,1,2,0,3,0,4,0,14,1,2,2,2,5,5,1973,1973,1,0,9,10,1,564.0,3,4,1,3,3,3,5,0,5,0,1656,1656,1,4,1,4,1656,0,0,1656,0,0,2,0,4,2,3,8,6,0,5,5,1973.0,2,2,506,4,4,2,0,211,0,0,0,0,3,4,4,0,11,2008,8,4,135000,2,3312,35,35,40.76086956521739
1338,30,4,153.0,4118,1,0,0,0,0,0,1,17,1,2,0,2,4,4,1941,1950,1,0,13,14,3,0.0,3,4,1,3,3,3,5,0,5,0,693,693,3,1,0,0,693,0,0,693,0,0,1,0,2,1,1,4,6,0,5,1,1980.0,2,0,0,4,4,0,0,20,0,0,0,0,3,4,4,0,3,2006,8,4,52500,1,1386,65,56,37.878787878787875
1339,60,3,95.0,13450,1,2,0,3,0,0,0,5,2,2,0,5,7,5,2002,2002,1,0,12,13,3,0.0,2,4,2,2,3,3,2,700,5,0,216,916,1,0,1,4,920,941,0,1861,1,0,2,1,3,1,2,8,6,0,5,3,2002.0,1,2,492,4,4,2,146,91,0,0,0,0,3,4,4,0,6,2006,8,4,200000,4,2777,4,4,72.02016564638099
1340,20,3,120.0,9560,1,2,0,3,0,0,0,5,2,2,0,2,5,7,1972,1972,3,0,8,8,3,0.0,3,2,1,3,3,2,4,360,5,0,504,864,1,0,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,0,5,1,1972.0,1,1,288,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2006,8,4,128500,1,1728,34,34,74.36342592592592
1341,20,3,70.0,8294,1,2,3,3,0,4,0,12,2,2,0,2,4,5,1971,1971,1,0,8,8,3,0.0,3,4,1,3,3,3,5,0,5,0,858,858,1,4,1,4,872,0,0,872,0,0,1,0,3,1,3,5,6,0,5,5,1974.0,2,4,480,4,4,2,0,0,0,0,0,0,3,1,4,0,6,2007,8,4,123000,1,1730,36,36,71.09826589595376
1342,20,3,66.0,13695,1,2,3,3,0,4,0,20,5,2,0,2,6,5,2003,2004,1,0,12,13,3,0.0,3,4,2,2,3,3,2,814,5,0,300,1114,1,0,1,4,1114,0,0,1114,1,0,1,0,3,1,2,6,6,0,5,5,2004.0,2,2,576,4,4,2,0,78,0,0,0,0,3,4,4,0,7,2008,8,4,155000,2,2228,5,4,69.56912028725314
1343,60,3,69.0,9375,1,2,3,3,0,4,0,5,2,2,0,5,8,5,2002,2002,1,0,12,13,1,149.0,2,4,2,2,3,3,5,0,5,0,1284,1284,1,0,1,4,1284,885,0,2169,0,0,2,1,3,1,2,7,6,1,2,1,2002.0,1,2,647,4,4,2,192,87,0,0,0,0,3,4,4,0,8,2007,8,4,228500,3,3453,5,5,66.17434115262091
1344,50,3,57.0,7558,1,2,3,0,0,4,0,6,2,2,0,0,6,6,1928,1950,1,0,3,11,3,0.0,3,4,0,3,3,3,5,0,5,0,896,896,1,2,1,4,1172,741,0,1913,0,0,1,1,3,1,3,9,6,1,4,5,1929.0,2,2,342,1,1,2,0,0,0,0,0,0,3,4,4,0,3,2009,8,4,177000,2,2809,81,59,63.01174795300819
1345,60,3,85.0,11103,1,2,0,3,0,0,0,5,2,2,0,5,7,5,2006,2006,1,0,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,728,728,1,0,1,4,728,728,0,1456,0,0,2,1,3,1,2,8,6,1,4,1,2006.0,0,2,440,4,4,2,0,0,0,0,0,0,3,4,4,0,7,2007,6,5,155835,3,2184,1,1,71.35302197802197
1346,30,4,50.0,6000,1,2,3,3,0,4,0,17,2,2,0,2,4,4,1920,1950,3,0,8,8,3,0.0,3,4,2,3,3,3,0,250,5,0,710,960,1,2,1,0,960,0,0,960,0,0,1,0,2,1,1,5,6,0,5,5,1997.0,2,1,308,4,4,2,0,0,168,0,0,0,3,4,4,0,7,2007,8,4,108500,1,1920,87,57,56.510416666666664
1347,20,3,69.0,20781,1,2,1,3,0,1,0,14,4,2,0,2,7,7,1968,2003,3,0,3,6,3,0.0,3,4,1,3,3,3,1,297,4,68,1203,1568,1,4,1,4,2156,0,0,2156,0,0,2,0,3,1,3,9,6,1,2,1,1968.0,1,2,508,2,4,2,0,80,0,290,0,0,3,4,4,0,6,2006,8,4,262500,2,3724,38,3,70.48872180451127
1348,20,3,93.0,15306,1,2,0,1,0,0,0,23,2,2,0,2,8,5,2006,2007,1,0,12,13,2,100.0,2,4,2,0,3,1,2,80,5,0,1652,1732,1,0,1,4,1776,0,0,1776,1,0,2,0,3,1,2,7,6,1,2,1,2006.0,0,3,712,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2007,6,5,283463,3,3508,1,0,80.80473204104904
1349,20,3,69.0,16196,1,2,2,2,0,4,0,20,2,2,0,2,7,5,1998,1998,1,0,12,13,3,0.0,2,4,2,2,3,1,2,1443,5,0,39,1482,1,0,1,4,1494,0,0,1494,1,0,2,0,3,1,2,5,6,1,1,1,1998.0,1,2,514,4,4,2,402,25,0,0,0,0,3,4,4,0,8,2007,8,4,215000,3,2976,9,9,72.24462365591398
1350,70,4,50.0,5250,1,1,3,3,0,4,0,17,2,2,0,5,8,5,1872,1987,1,0,8,8,3,0.0,3,2,0,3,0,3,3,259,5,0,425,684,4,1,0,4,938,1215,205,2358,0,0,2,0,4,1,3,8,6,0,5,1,1980.0,2,0,0,4,4,2,0,54,20,0,0,0,3,4,4,0,12,2008,8,4,122000,2,3042,136,21,40.1051939513478
1351,90,3,91.0,11643,1,2,3,3,0,4,0,12,0,2,2,5,5,5,1969,1969,1,0,8,8,1,368.0,3,4,1,3,3,3,3,500,5,0,748,1248,1,4,1,4,1338,1296,0,2634,1,1,2,2,6,2,3,12,6,0,5,5,1969.0,2,4,968,4,4,2,0,0,0,0,0,0,3,4,4,0,8,2009,8,4,200000,6,3882,40,40,51.51983513652756
1352,60,3,70.0,9247,1,2,0,3,0,4,0,12,2,2,0,5,6,6,1962,1962,1,0,6,6,1,318.0,3,4,1,3,3,3,4,319,5,0,539,858,1,0,1,4,858,858,0,1716,0,0,1,1,4,1,3,8,6,1,2,1,1962.0,0,2,490,4,4,2,0,84,0,0,120,0,3,4,4,0,3,2008,8,4,171000,2,2574,46,46,66.43356643356644
1353,50,4,50.0,6000,1,2,3,3,0,4,0,3,2,2,0,0,6,9,1937,2000,1,0,8,8,3,0.0,2,4,0,3,3,3,5,0,5,0,698,698,1,4,1,4,786,390,0,1176,0,0,1,0,2,1,3,4,6,0,5,5,1999.0,2,2,624,4,4,0,210,0,0,0,0,0,3,4,4,0,7,2009,8,4,134900,1,1874,72,9,71.98505869797225
1354,50,3,56.0,14720,1,2,0,3,0,1,0,15,2,2,0,0,8,5,1995,1996,3,0,12,13,1,579.0,2,4,2,2,3,0,2,816,5,0,1217,2033,1,0,1,4,2053,1185,0,3238,1,0,2,1,4,1,2,9,6,1,0,1,1996.0,0,3,666,4,4,2,283,86,0,0,0,0,3,4,4,0,3,2010,8,4,410000,4,5271,15,14,77.78410168848416
