LotFrontage,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinSF1,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,TotalBathrooms,TotalSF,HouseAge,RemodAge,PricePerSF,SalePrice
64.0,8,2008,2008,186.0,0,2,0,1480,1600,0,1652,0,1652,2,2,5,1,2,2008.0,0,2,482,162,53,4,3252,0,0,120.6949569495695,392500
160.0,10,1996,1996,0.0,2,2,0,2096,2396,0,2411,2065,4476,3,0,10,2,4,1996.0,0,3,813,171,78,5,6872,11,11,108.41094295692666,745000
60.0,5,1920,1950,0.0,3,0,3,821,1120,0,1130,0,1130,1,3,5,1,2,1970.0,2,2,720,229,0,2,2250,86,56,53.333333333333336,120000
50.0,5,1963,1963,226.0,3,1,3,1159,1572,2,1572,0,1572,1,3,5,2,4,1963.0,1,3,995,0,263,3,3144,44,44,59.38295165394402,186700
60.0,5,1924,1950,0.0,3,0,3,392,784,2,949,272,1221,1,3,7,0,5,1965.0,2,1,392,0,0,2,2005,82,56,52.31920199501247,104900
107.0,3,1900,1970,0.0,3,1,1,440,978,4,1014,685,1699,2,3,7,0,5,1920.0,2,2,420,0,74,3,2677,109,39,35.487485991781845,95000
89.0,8,1994,1995,0.0,2,2,2,1456,1624,0,1624,0,1624,2,2,5,1,1,1994.0,1,3,757,0,114,3,3248,12,11,80.66502463054188,262000
68.0,7,2002,2002,95.0,2,2,2,0,831,0,831,829,1660,2,2,7,0,5,2002.0,1,2,493,144,68,3,2491,7,7,78.28181453231633,195000
60.0,7,1999,1999,0.0,3,2,3,0,994,2,1028,776,1804,2,2,7,1,4,1999.0,0,2,442,140,60,3,2798,11,11,67.5482487491065,189000
69.0,4,1961,1975,149.0,3,1,3,1159,1249,0,1622,0,1622,1,3,7,1,4,1975.0,0,4,1356,439,0,2,2871,46,32,58.51619644723093,168000
24.0,8,1999,2000,456.0,2,2,2,0,776,0,764,677,1441,2,2,5,0,5,1999.0,2,2,492,206,0,3,2217,8,7,78.48443843031123,174000
60.0,5,1925,1994,0.0,3,2,3,0,702,2,842,630,1472,1,2,6,0,5,1925.0,2,1,250,0,0,1,2174,82,13,57.49770009199632,125000
69.0,6,1999,1999,425.0,3,2,0,883,1224,0,1224,0,1224,2,3,5,0,5,1999.0,0,2,402,0,304,3,2448,10,10,67.40196078431373,165000
80.0,6,1969,1969,143.0,3,1,3,371,663,4,663,689,1352,1,3,7,0,5,1969.0,0,1,299,379,36,2,2015,41,41,78.41191066997519,158000
51.0,6,2005,2005,0.0,3,2,2,0,728,0,728,728,1456,2,2,8,0,5,2005.0,0,2,400,100,24,3,2184,3,3,80.58608058608058,176000
58.0,7,2006,2006,0.0,2,2,2,0,879,0,879,984,1863,2,2,9,1,2,2006.0,0,3,660,100,17,3,2742,0,0,79.945295404814,219210
65.0,7,1916,1950,0.0,3,0,3,0,815,0,815,875,1690,1,3,7,1,2,1916.0,2,1,225,0,0,1,2505,90,56,57.48502994011976,144000
70.0,7,2001,2001,0.0,2,2,2,0,1212,0,1212,0,1212,2,2,6,0,5,2001.0,1,2,573,356,0,2,2424,8,8,73.43234323432343,178000
75.0,4,1963,1979,51.0,3,1,3,547,1051,2,1382,0,1382,1,3,6,1,3,1974.0,2,2,459,0,82,2,2433,43,27,60.83025071927661,148000
71.0,4,1970,1970,0.0,3,1,3,0,864,2,864,0,864,1,3,5,0,5,1972.0,2,1,280,0,0,1,1728,36,36,67.15856481481481,116050
80.0,7,1998,1998,0.0,3,2,2,0,866,0,866,913,1779,2,2,6,0,5,1998.0,1,2,546,198,36,3,2645,11,11,74.82041587901702,197900
50.0,5,1925,1997,0.0,3,0,3,0,884,0,884,464,1348,1,3,5,1,1,1960.0,2,1,216,0,0,2,2232,84,12,52.41935483870968,117000
75.0,7,2000,2001,171.0,2,2,2,0,1630,0,1630,0,1630,2,2,6,1,4,2000.0,2,2,451,74,234,2,3260,9,8,65.33742331288343,213000
78.0,5,1975,1975,0.0,3,1,2,788,1056,0,1074,0,1074,1,3,6,0,5,1975.0,1,2,495,0,88,3,2130,31,31,72.06572769953051,153500
90.0,7,1990,1991,234.0,2,1,2,485,2158,2,2196,0,2196,2,2,7,1,4,1990.0,1,3,701,84,70,2,4354,19,18,62.448323380799266,271900
69.0,4,1966,1966,0.0,3,1,3,1056,1056,4,1056,0,1056,1,3,5,0,5,1966.0,2,1,384,0,42,2,2112,40,40,50.66287878787879,107000
70.0,6,2003,2003,120.0,2,2,2,340,1682,0,1700,0,1700,2,2,7,0,5,2003.0,1,2,544,192,23,3,3382,3,3,59.13660555884092,200000
70.0,5,1962,1980,0.0,3,1,3,504,931,4,1283,0,1283,1,3,6,0,5,1980.0,2,2,506,0,0,2,2214,46,28,63.23396567299007,140000
85.0,8,2006,2006,420.0,2,2,0,1220,1660,0,1660,0,1660,2,2,8,1,2,2006.0,1,2,500,322,50,3,3320,0,0,87.34939759036145,290000
70.0,6,1992,1992,0.0,2,2,2,0,1055,0,1055,790,1845,2,2,8,1,4,1992.0,1,2,462,635,104,3,2900,18,18,65.17241379310344,189000
152.0,8,1988,2005,0.0,2,5,2,427,559,2,1080,672,1752,2,3,8,0,5,1988.0,1,2,492,325,12,2,2311,22,5,70.96495023799221,164000
50.0,4,1941,1950,0.0,3,1,3,344,672,4,672,0,672,1,3,4,0,5,1941.0,2,1,234,0,113,2,1344,68,59,84.07738095238095,113000
69.0,4,1965,2001,0.0,3,1,3,648,648,0,960,0,960,0,3,3,0,5,1965.0,2,1,364,88,0,2,1608,41,5,90.17412935323384,145000
69.0,5,1962,1962,0.0,3,1,3,784,925,4,999,0,999,1,3,6,0,5,1962.0,2,1,300,150,72,2,1924,44,44,69.9064449064449,134500
99.0,5,1966,1966,0.0,3,1,3,180,894,4,894,0,894,1,3,5,0,5,1966.0,1,1,384,0,0,1,1788,41,41,69.91051454138703,125000
68.0,6,1978,1978,0.0,3,3,3,0,0,4,1318,584,1902,2,3,8,0,5,1978.0,2,2,539,0,0,2,1902,32,32,58.88538380651946,112000
72.0,8,2009,2009,72.0,2,2,2,936,1300,0,1314,0,1314,2,2,6,0,5,2009.0,1,2,552,135,112,3,2614,0,0,87.7796480489671,229456
52.0,4,1947,1950,0.0,3,3,3,0,0,2,672,240,912,1,3,3,0,5,1980.0,2,0,0,0,0,1,912,59,56,88.26754385964912,80500
21.0,6,1971,1971,236.0,3,1,3,0,672,4,672,546,1218,1,3,7,0,5,1980.0,2,0,0,201,0,2,1890,35,35,48.41269841269841,91500
66.0,5,1964,1964,0.0,3,1,3,312,912,4,912,0,912,1,3,5,0,5,1964.0,2,1,288,0,0,1,1824,42,42,63.04824561403509,115000
55.0,5,1968,1968,0.0,3,1,3,250,952,0,1211,0,1211,1,3,5,1,4,1968.0,2,1,322,0,63,1,2163,40,40,61.950993989828945,134000
78.0,6,1949,1950,320.0,3,1,3,196,1040,0,1168,678,1846,2,3,7,1,2,1949.0,2,1,315,0,0,2,2886,58,57,49.549549549549546,143000
89.0,5,1951,1951,44.0,3,1,3,756,2136,4,2136,0,2136,2,3,7,0,5,1951.0,2,2,528,0,30,2,4272,55,55,32.27996254681648,137900
60.0,7,2004,2005,0.0,2,2,2,724,788,0,788,702,1490,2,2,8,1,2,2004.0,0,2,388,100,75,4,2278,4,3,80.77260755048287,184000
65.0,6,1958,1958,63.0,3,1,3,507,588,0,1138,0,1138,1,3,6,0,5,1958.0,1,1,264,224,0,2,1726,49,49,84.00926998841251,145000
86.0,6,2007,2007,74.0,2,2,2,0,894,0,894,1039,1933,2,2,9,1,2,2007.0,0,3,668,100,18,3,2827,1,1,75.69862044570216,214000
72.0,5,1965,2008,300.0,3,1,3,595,912,0,912,0,912,1,2,5,0,5,1992.0,2,2,576,0,240,2,1824,43,0,80.59210526315789,147000
65.0,9,2008,2008,766.0,0,2,0,1540,1702,0,1702,0,1702,1,0,7,1,2,2008.0,0,3,1052,0,72,3,3404,0,0,107.90070505287896,367294
70.0,5,1960,1960,0.0,3,1,3,666,1075,2,1507,0,1507,2,3,7,0,5,1960.0,2,1,404,0,0,2,2582,48,48,49.186676994577844,127000
69.0,5,1977,1977,1.0,3,1,2,498,1361,0,1361,1259,2620,2,3,12,1,4,1977.0,1,2,600,155,24,4,3981,30,30,47.72670183371012,190000
70.0,5,1962,1962,120.0,3,1,3,803,1106,4,1190,0,1190,1,3,6,0,5,1962.0,2,2,540,0,18,2,2296,44,44,57.70905923344948,132500
70.0,4,1962,1962,0.0,3,3,3,0,0,4,1224,0,1224,2,3,6,0,5,1962.0,2,2,462,0,0,2,1224,45,45,83.16993464052288,101800
69.0,5,1959,1959,180.0,3,1,3,1000,1188,1,1188,0,1188,1,3,6,0,5,1959.0,1,2,531,0,0,2,2376,51,51,59.764309764309765,142000
55.0,5,1911,1950,0.0,3,2,3,0,940,4,1024,940,1964,1,3,7,0,5,1980.0,2,0,0,0,192,2,2904,97,58,44.76584022038568,130000
96.0,5,1914,1950,0.0,3,0,2,0,747,2,892,892,1784,1,3,9,0,5,1914.0,2,1,180,203,40,2,2531,92,56,54.874357961280126,138887
36.0,7,2003,2003,106.0,2,2,2,0,764,0,764,862,1626,2,2,6,0,5,2003.0,1,2,474,0,27,3,2390,7,7,73.43096234309624,175500
41.0,7,2004,2005,0.0,2,2,2,0,847,0,847,1101,1948,2,2,8,1,2,2004.0,0,2,434,100,48,3,2795,2,1,69.76744186046511,195000
63.0,6,2005,2005,0.0,2,2,2,0,1141,0,1141,0,1141,1,3,6,0,5,2005.0,2,2,484,0,0,2,2282,1,1,62.445223488168274,142500
64.0,8,2006,2006,32.0,2,2,2,428,1476,0,1484,0,1484,2,0,6,1,2,2006.0,1,2,472,120,33,2,2960,1,1,89.83108108108108,265900
65.0,7,2003,2003,252.0,2,2,2,550,884,0,884,884,1768,2,2,8,0,5,2003.0,1,2,543,0,63,4,2652,5,5,84.80392156862744,224900
83.0,7,2007,2007,0.0,2,2,2,0,1689,0,1689,0,1689,2,2,7,0,5,2007.0,1,3,954,0,56,2,3378,0,0,73.51332149200711,248328
85.0,7,1974,1974,81.0,3,1,2,885,1053,4,1173,0,1173,2,2,6,2,4,1974.0,1,2,528,0,120,3,2226,36,36,76.37017070979336,170000
107.0,10,2006,2006,0.0,0,2,0,1386,2076,0,2076,0,2076,2,0,7,1,2,2006.0,0,3,850,216,229,4,4152,0,0,111.99421965317919,465000
69.0,8,1929,1950,0.0,3,2,2,0,792,1,792,725,1517,1,2,7,2,2,1931.0,2,2,400,0,0,1,2309,77,56,99.6102208748376,230000
78.0,6,1984,2003,74.0,3,1,2,0,585,0,1140,728,1868,3,3,7,1,4,1984.0,0,2,477,268,112,4,2453,23,4,72.56420709335508,178000
65.0,7,2005,2006,0.0,2,2,2,0,756,0,756,797,1553,2,2,6,0,5,2005.0,1,2,615,0,45,3,2309,1,0,80.77089649198787,186500
69.0,6,1976,1976,335.0,3,1,3,539,1012,4,1034,0,1034,1,3,6,0,5,1976.0,2,3,888,0,0,2,2046,34,34,83.04007820136853,169900
60.0,6,1917,1950,0.0,3,0,2,319,735,1,1134,924,2058,1,3,8,1,2,1950.0,2,2,396,0,0,2,2793,91,58,46.365914786967416,129500
60.0,5,1950,1950,0.0,3,1,3,534,876,4,988,0,988,1,3,6,0,5,1950.0,2,1,276,0,80,1,1864,57,57,63.8412017167382,119000
93.0,7,1968,1968,0.0,2,1,3,1065,2110,0,2110,0,2110,2,0,8,2,4,1968.0,0,2,522,0,0,4,4220,42,42,57.81990521327014,244000
69.0,7,2003,2003,163.0,2,2,2,0,1405,0,1405,0,1405,2,2,6,1,2,2003.0,1,2,478,148,36,2,2810,3,3,61.120996441281136,171750
62.0,5,1968,1968,0.0,3,1,3,510,864,4,874,0,874,1,3,5,0,5,1968.0,1,1,288,33,0,2,1738,41,41,74.79861910241657,130000
69.0,7,1974,2003,0.0,2,1,3,125,1192,4,1516,651,2167,2,2,9,2,2,1974.0,1,2,518,220,47,4,3359,33,4,87.52604941947008,294000
60.0,7,2003,2004,92.0,2,2,2,0,746,0,760,896,1656,2,2,7,1,2,2003.0,0,2,397,178,128,3,2402,5,4,68.85928393005828,165400
52.0,6,1931,1950,0.0,3,0,3,425,884,4,959,408,1367,1,3,6,1,2,1978.0,2,1,560,0,0,1,2251,76,57,56.641492669924475,127500
91.0,8,1994,1994,554.0,2,2,2,1314,1986,0,1987,0,1987,2,2,7,1,4,1994.0,0,2,691,262,36,3,3973,14,14,75.88723886232066,301500
56.0,5,1922,1950,0.0,3,2,1,0,864,0,864,0,864,1,3,4,0,5,1980.0,2,0,0,0,96,1,1728,87,59,57.8125,99900
59.0,7,2005,2005,182.0,2,2,2,655,856,0,1166,0,1166,2,2,5,0,5,2005.0,0,2,400,212,0,3,2022,3,3,93.96636993076162,190000
65.0,6,1969,1969,0.0,3,1,2,602,1054,2,1054,0,1054,1,3,6,0,5,1969.0,2,2,460,180,0,3,2108,39,39,71.63187855787476,151000
69.0,6,1999,1999,0.0,3,2,2,0,841,0,892,783,1675,2,3,7,1,4,1999.0,0,2,502,0,103,3,2516,10,10,71.93958664546899,181000
80.0,5,1956,1956,0.0,3,1,3,504,1050,2,1050,0,1050,1,3,5,0,5,1956.0,2,1,338,0,0,1,2100,53,53,61.38095238095238,128900
69.0,4,1957,1989,0.0,3,1,3,0,1104,0,1104,684,1788,1,3,8,2,4,1957.0,2,1,304,120,0,2,2892,52,20,55.84370677731673,161500
60.0,6,1919,1950,0.0,3,2,3,0,764,0,1060,764,1824,1,3,8,1,2,1940.0,2,2,520,0,0,1,2588,88,57,69.74497681607419,180500
34.0,6,1998,1999,0.0,2,2,2,266,1405,0,1337,0,1337,2,2,5,0,5,1998.0,0,2,511,144,68,3,2742,10,9,66.01021152443472,181000
35.0,7,1999,1999,218.0,2,2,2,450,691,0,713,739,1452,2,2,6,0,5,1999.0,2,2,506,0,34,4,2143,7,7,85.81427904806347,183900
60.0,7,1910,1950,0.0,1,1,3,0,925,4,964,925,1889,1,3,9,1,2,1960.0,2,1,308,0,0,2,2814,97,57,43.3546552949538,122000
89.0,9,2008,2009,0.0,0,2,0,0,2002,0,2018,0,2018,2,0,10,1,2,2009.0,0,3,746,144,76,2,4020,2,1,94.1542288557214,378500
69.0,8,1935,1997,632.0,3,1,3,192,728,0,1968,1479,3447,3,2,11,2,2,1982.0,2,3,1014,314,12,4,4175,73,11,91.25748502994011,381000
78.0,5,1958,1958,180.0,3,1,3,460,874,4,874,650,1524,1,3,7,0,5,1958.0,2,1,315,0,0,2,2398,49,49,60.05004170141785,144000
69.0,7,1979,1979,0.0,2,2,2,1258,1332,4,1332,192,1524,0,2,4,1,4,1979.0,0,2,586,268,0,3,2856,31,31,91.03641456582633,260000
69.0,6,1968,1968,0.0,3,1,3,0,1489,2,1489,0,1489,2,2,7,1,2,1968.0,1,2,462,0,0,2,2978,41,41,62.374076561450636,185750
69.0,5,1965,1965,114.0,3,1,3,560,935,4,935,0,935,1,3,5,0,5,1965.0,2,1,288,180,0,2,1870,41,41,73.2620320855615,137000
124.0,6,1959,2006,84.0,3,1,3,719,1019,2,1357,0,1357,1,0,5,1,2,1959.0,1,1,312,0,0,2,2376,49,2,74.4949494949495,177000
53.0,5,1910,2003,0.0,3,2,3,0,661,0,661,589,1250,2,3,8,1,2,1985.0,2,2,552,242,0,2,1911,97,4,72.7367870225013,139000
95.0,5,1948,1950,567.0,3,1,3,220,928,2,928,992,1920,2,3,10,0,5,1948.0,2,2,400,0,0,2,2848,59,57,48.103932584269664,137000
69.0,6,1972,1972,0.0,3,1,3,593,723,4,735,660,1395,1,3,6,1,4,1972.0,2,2,497,294,116,3,2118,37,37,76.48725212464589,162000
69.0,6,1967,1976,359.0,3,1,2,528,1680,1,1724,0,1724,1,3,7,1,2,1967.0,1,2,480,0,0,3,3404,42,33,58.13748531139836,197900
75.0,8,2002,2002,0.0,2,2,2,804,1128,0,1128,903,2031,2,2,7,1,2,2002.0,1,2,577,0,211,4,3159,6,6,75.02374169040836,237000
60.0,4,1920,1950,0.0,3,1,3,0,698,4,698,430,1128,1,3,6,0,5,1980.0,1,2,528,30,0,1,1826,90,60,37.458926615553125,68400
67.0,7,2002,2002,110.0,2,2,2,788,1573,0,1573,0,1573,2,2,6,0,5,2002.0,1,2,544,0,72,3,3146,7,7,72.15511760966307,227000
50.0,7,1990,1990,54.0,3,1,2,1053,1309,4,1339,0,1339,2,3,6,1,4,1990.0,0,2,484,0,58,3,2648,16,16,67.97583081570997,180000
61.0,5,1977,2008,0.0,3,1,2,532,1040,4,1040,0,1040,2,2,5,0,5,1977.0,2,2,484,0,0,2,2080,32,1,72.35576923076923,150500
94.0,6,1971,1971,0.0,3,1,3,0,912,4,912,912,1824,2,3,8,0,5,1980.0,2,0,0,128,0,4,2736,39,39,50.80409356725146,139000
50.0,6,1919,1990,0.0,3,2,3,0,804,0,1699,748,2447,2,2,10,1,2,1969.0,2,1,336,272,0,2,3251,91,20,51.984004921562594,169000
50.0,6,1939,1950,0.0,3,1,3,0,780,0,825,587,1412,1,3,6,1,2,1939.0,2,1,280,45,0,1,2192,70,59,60.447080291970806,132500
69.0,6,1963,1963,451.0,3,1,3,569,1328,4,1328,0,1328,1,3,6,2,2,1963.0,2,2,528,0,26,3,2656,47,47,53.84036144578313,143000
69.0,5,1964,1964,621.0,3,1,3,812,1624,1,1582,0,1582,2,3,7,0,5,1964.0,2,2,390,168,198,3,3206,42,42,59.26388022457891,190000
40.0,8,2000,2000,0.0,2,2,2,1158,1501,0,1659,0,1659,2,0,5,1,0,2000.0,0,2,499,212,59,3,3160,9,9,87.9746835443038,278000
86.0,8,2006,2006,788.0,2,2,2,0,1085,0,1120,850,1970,2,0,8,1,2,2006.0,0,3,753,177,74,3,3055,0,0,91.98036006546644,281000
69.0,5,1964,1964,86.0,3,2,3,1014,1152,4,1152,0,1152,1,3,6,1,2,1964.0,1,2,484,227,0,2,2304,46,46,78.34201388888889,180500
21.0,5,1972,1972,268.0,3,1,3,231,630,4,630,672,1302,2,3,6,0,5,1972.0,2,1,264,185,0,3,1932,37,37,61.85300207039337,119500
60.0,5,1892,1965,0.0,3,4,3,0,994,4,1378,994,2372,2,3,11,0,5,1985.0,1,1,432,0,287,2,3366,117,44,31.937017231134877,107500
78.0,7,1976,1976,0.0,3,2,2,194,832,4,832,832,1664,2,3,8,1,4,1976.0,1,2,528,0,28,3,2496,30,30,65.26442307692308,162900
60.0,5,1955,1990,0.0,3,1,3,167,864,4,864,0,864,1,3,5,0,5,1957.0,2,2,572,0,0,2,1728,51,16,66.55092592592592,115000
70.0,5,1968,1968,168.0,3,1,3,1016,1052,2,1052,0,1052,1,3,5,0,5,1968.0,1,1,288,356,0,3,2104,38,38,65.82699619771863,138500
80.0,5,1963,1963,148.0,3,1,3,776,1120,2,1128,0,1128,2,3,6,0,5,1963.0,1,2,525,192,20,3,2248,45,45,68.95017793594306,155000
35.0,6,2005,2006,82.0,3,2,2,547,547,2,1072,0,1072,2,3,5,0,5,2005.0,0,2,525,0,44,3,1619,1,0,86.47313156269303,140000
75.0,5,1959,1994,0.0,3,1,3,340,1246,0,1246,0,1246,1,2,6,0,5,1959.0,1,1,305,218,0,3,2492,51,16,61.79775280898876,154000
69.0,7,1999,1999,344.0,2,2,2,694,978,0,1005,978,1983,2,2,9,1,4,1999.0,0,2,490,0,0,3,2961,10,10,75.98784194528875,225000
69.0,6,1942,1950,0.0,3,1,3,547,771,1,753,741,1494,1,2,7,2,2,1942.0,2,1,213,0,0,1,2265,67,59,78.36644591611478,177500
92.0,8,1994,1994,391.0,2,2,2,740,1165,0,1203,1323,2526,2,2,8,1,4,1994.0,1,3,844,309,78,4,3691,12,12,78.56949336223246,290000
73.0,7,2005,2005,228.0,2,2,2,0,1616,0,1616,0,1616,2,2,7,0,5,2005.0,1,3,834,208,59,2,3232,1,1,71.78217821782178,232000
32.0,7,2004,2004,117.0,2,2,2,0,976,0,976,732,1708,2,2,7,0,5,2004.0,2,2,380,0,40,2,2684,2,2,48.435171385991055,130000
108.0,9,2006,2007,300.0,2,2,0,1572,1652,0,1652,0,1652,2,0,6,2,0,2006.0,0,2,840,404,102,3,3304,3,2,98.36561743341404,325000
48.0,7,2005,2006,94.0,2,2,2,0,1368,0,1368,0,1368,2,2,6,1,2,2005.0,1,2,474,132,35,2,2736,1,0,74.01315789473684,202500
60.0,5,1994,1995,0.0,3,2,2,746,990,0,990,0,990,1,3,5,0,5,2000.0,2,2,480,0,64,2,1980,15,14,69.6969696969697,138000
100.0,5,1948,2005,0.0,3,1,3,144,924,0,1122,0,1122,1,2,6,0,5,1948.0,2,2,528,0,36,2,2046,60,3,71.8475073313783,147000
69.0,6,1991,1991,88.0,3,1,2,1200,1278,2,1294,0,1294,2,2,6,0,5,1991.0,1,2,496,112,51,3,2572,17,17,69.67340590979782,179200
100.0,7,1959,2002,0.0,2,2,2,1406,1902,4,1902,0,1902,2,0,7,2,4,1959.0,0,2,567,0,207,3,3804,51,8,88.0651945320715,335000
68.0,7,2005,2007,80.0,2,2,2,925,1274,0,1274,0,1274,2,2,6,0,5,2005.0,1,2,508,264,98,3,2548,2,0,79.67032967032966,203000
69.0,8,1990,1990,336.0,2,2,0,482,1453,0,1453,1357,2810,2,2,9,1,0,1990.0,1,2,750,500,0,3,4263,17,17,70.84212995543045,302000
108.0,9,1999,1999,165.0,2,2,2,0,1393,0,1422,1177,2599,2,2,10,1,4,1999.0,0,3,779,668,30,3,3992,11,11,83.45891783567134,333168
60.0,4,1954,1954,0.0,3,1,3,732,948,0,948,0,948,1,3,5,1,4,1956.0,2,1,280,0,36,2,1896,53,53,62.76371308016878,119000
85.0,6,1969,1969,0.0,3,1,1,500,952,4,1092,1020,2112,2,3,9,2,2,1969.0,2,2,576,280,0,3,3064,39,39,67.5261096605744,206900
61.0,8,2008,2008,270.0,2,2,0,0,1622,0,1630,0,1630,2,0,8,1,2,2008.0,1,3,860,172,42,3,3252,1,1,90.8650061500615,295493
47.0,7,2006,2007,0.0,2,2,0,0,1352,0,1352,0,1352,2,2,5,1,2,2006.0,1,2,466,0,241,2,2704,1,0,77.25591715976331,208900
69.0,8,2001,2002,178.0,2,2,2,0,1753,0,1787,0,1787,2,2,7,1,4,2001.0,1,3,748,198,150,2,3540,5,4,77.68361581920904,275000
75.0,4,1954,1954,132.0,3,2,3,492,864,0,948,0,948,1,3,5,0,5,1954.0,2,1,248,0,0,1,1812,53,53,61.258278145695364,111000
70.0,6,1957,1957,0.0,3,1,3,189,1478,2,1478,0,1478,1,3,6,2,2,1957.0,1,2,442,114,0,3,2956,52,52,52.94316644113667,156500
69.0,3,1949,1950,0.0,3,1,3,0,0,4,720,0,720,1,3,4,0,5,1955.0,2,1,287,0,0,1,720,59,58,100.69444444444444,72500
107.0,7,1992,1992,0.0,2,2,2,674,750,0,1061,862,1923,2,2,8,1,4,1992.0,1,2,564,240,39,4,2673,18,18,71.0811821922933,190000
50.0,4,1940,1950,0.0,1,1,3,280,420,2,708,0,708,1,1,5,0,5,1980.0,2,0,0,164,0,1,1128,69,59,73.13829787234043,82500
75.0,8,2006,2007,428.0,2,2,0,0,1795,0,1795,0,1795,2,2,7,1,2,2007.0,1,3,895,0,49,2,3590,1,0,40.94707520891365,147000
40.0,4,1922,1950,0.0,3,0,3,0,796,1,796,0,796,1,3,5,0,5,1980.0,2,0,0,0,0,1,1592,86,58,34.54773869346734,55000
70.0,3,1931,2006,0.0,3,0,3,544,544,0,774,0,774,1,2,6,0,5,1980.0,2,0,0,0,0,1,1318,76,1,59.93930197268589,79000
60.0,5,1982,2008,0.0,2,1,3,641,816,0,816,0,816,1,2,5,1,0,1982.0,2,1,264,0,0,2,1632,26,0,79.96323529411765,130500
60.0,6,1920,1950,0.0,2,0,2,493,1510,0,1584,1208,2792,2,3,8,2,4,1920.0,2,2,520,0,547,2,4302,88,58,59.507205950720596,256000
63.0,7,1998,1998,0.0,3,2,2,0,935,2,955,677,1632,2,3,8,1,4,1998.0,0,2,462,0,28,3,2567,8,8,68.7573042462018,176500
85.0,8,2006,2006,410.0,2,2,2,0,1588,0,1588,0,1588,2,2,7,1,2,2006.0,1,3,825,144,45,2,3176,1,1,71.4735516372796,227000
55.0,5,1976,1976,0.0,3,1,3,483,911,2,954,0,954,1,3,6,0,5,1976.0,2,2,576,0,0,1,1865,30,30,71.0455764075067,132500
67.0,4,1938,1958,0.0,3,1,3,690,816,0,816,0,816,1,3,3,1,2,1958.0,2,1,288,0,0,2,1632,71,51,61.27450980392157,100000
60.0,5,1938,1995,0.0,3,1,3,0,803,0,803,557,1360,1,2,6,0,5,1951.0,2,1,297,0,65,2,2163,68,11,58.02126675913084,125500
24.0,5,1970,1970,312.0,3,1,3,765,765,4,765,600,1365,1,3,7,0,5,1970.0,2,2,440,0,36,2,2130,39,39,58.68544600938967,125000
80.0,6,1977,1977,360.0,3,1,2,686,1350,4,1334,0,1334,2,3,6,1,4,1977.0,1,2,630,0,16,3,2684,32,32,62.5558867362146,167900
87.0,5,1973,1973,564.0,3,1,3,0,1656,4,1656,0,1656,2,3,8,0,5,1973.0,2,2,506,0,211,2,3312,35,35,40.76086956521739,135000
153.0,4,1941,1950,0.0,3,1,3,0,693,1,693,0,693,1,1,4,0,5,1980.0,2,0,0,0,20,1,1386,65,56,37.878787878787875,52500
95.0,7,2002,2002,0.0,2,2,2,700,916,0,920,941,1861,2,2,8,0,5,2002.0,1,2,492,146,91,4,2777,4,4,72.02016564638099,200000
120.0,5,1972,1972,0.0,3,1,3,360,864,0,864,0,864,1,3,5,0,5,1972.0,1,1,288,0,0,1,1728,34,34,74.36342592592592,128500
70.0,4,1971,1971,0.0,3,1,3,0,858,4,872,0,872,1,3,5,0,5,1974.0,2,4,480,0,0,1,1730,36,36,71.09826589595376,123000
66.0,6,2003,2004,0.0,3,2,2,814,1114,0,1114,0,1114,1,2,6,0,5,2004.0,2,2,576,0,78,2,2228,5,4,69.56912028725314,155000
69.0,8,2002,2002,149.0,2,2,2,0,1284,0,1284,885,2169,2,2,7,1,2,2002.0,1,2,647,192,87,3,3453,5,5,66.17434115262091,228500
57.0,6,1928,1950,0.0,3,0,3,0,896,2,1172,741,1913,1,3,9,1,4,1929.0,2,2,342,0,0,2,2809,81,59,63.01174795300819,177000
85.0,7,2006,2006,0.0,2,2,2,0,728,0,728,728,1456,2,2,8,1,4,2006.0,0,2,440,0,0,3,2184,1,1,71.35302197802197,155835
50.0,4,1920,1950,0.0,3,2,3,250,960,2,960,0,960,1,1,5,0,5,1997.0,2,1,308,0,0,1,1920,87,57,56.510416666666664,108500
69.0,7,1968,2003,0.0,3,1,3,297,1568,4,2156,0,2156,2,3,9,1,2,1968.0,1,2,508,0,80,2,3724,38,3,70.48872180451127,262500
93.0,8,2006,2007,100.0,2,2,0,80,1732,0,1776,0,1776,2,2,7,1,2,2006.0,0,3,712,0,0,3,3508,1,0,80.80473204104904,283463
69.0,7,1998,1998,0.0,2,2,2,1443,1482,0,1494,0,1494,2,2,5,1,1,1998.0,1,2,514,402,25,3,2976,9,9,72.24462365591398,215000
50.0,8,1872,1987,0.0,3,0,3,259,684,1,938,1215,2358,2,3,8,0,5,1980.0,2,0,0,0,54,2,3042,136,21,40.1051939513478,122000
91.0,5,1969,1969,368.0,3,1,3,500,1248,4,1338,1296,2634,2,3,12,0,5,1969.0,2,4,968,0,0,6,3882,40,40,51.51983513652756,200000
